Amazon_Product_Title,Sku_id,Amazon_URL,Flipkart_Product_Title,Flipkart_URL,Myntra_Product_Title,Myntra_URL,Choose
"Veirdo Graphic T-Shirt for Men, Cotton Regular Fit Full-Sleeves",101_FS_DDL_BLK_L,https://www.amazon.in/dp/B0BJPS48PJ,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGJ663HZ9HN7HC,VEIRDO Men Black Graphic Print Cotton Regular Fit T-shirt,https://www.myntra.com/20476814,1
"Veirdo Graphic T-Shirt for Men, Cotton Regular Fit Full-Sleeves Peach",101_FS_FRSOUL_SN_L,https://www.amazon.in/dp/B0BJPS6NQ5,Veirdo Printed Men Round Neck Pink T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGJ666P5FWQGMT,VEIRDO Men Graphic Printed Cotton Regular Fit Full Sleeves T-shirt,https://www.myntra.com/20476812,1
"Veirdo Graphic T-Shirt for Men, Cotton Regular Fit Full-Sleeves Black",101_FS_MSCT_BLK_L,https://www.amazon.in/dp/B0BJPS1ZYL,Veirdo Printed Men Round Neck Multicolor T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGJHZACXZH9MFB,VEIRDO Men Graphic Print Cotton Regular Fit Full Sleeves T-shirt,https://www.myntra.com/20654140,1
Veirdo Pure Cotton Full Sleeves Round Neck Cool & Stylish Typgraphy Maroon Printed T-Shirt for Men (L),101_FS_RCNCTNG_MR_L,https://www.amazon.in/dp/B0BN42L8G7,Veirdo Printed Men Round Neck Maroon T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGKRW8YUQ96RFD,VEIRDO Men Cotton T-shirt,https://www.myntra.com/21096332,1
"Veirdo Graphic T-Shirt for Men, Cotton Regular Fit Full-Sleeves",101_FS_TEDDY_BLK_L,https://www.amazon.in/dp/B0BJPTNZM7,Veirdo Printed Men Round Neck Brown T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGJMTKFAGESCFK,VEIRDO Men Graphic Print Cotton Regular Fit Full Sleeves T-shirt,https://www.myntra.com/20654138,1
Veirdo Pure Cotton Full Sleeves Round Neck Cool & Stylish Trippy Hippie Navy Graphic Printed T-Shirt for Men (L),101_FS_TPHPE_NY_L,https://www.amazon.in/dp/B0BN426ZLD,Veirdo Printed Men Round Neck Navy Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGK8YEHARRFZGT,VEIRDO Men Navy Blue  Yellow Printed Cotton T-shirt,https://www.myntra.com/20867814,1
Veirdo Pure Cotton Full Sleeves Round Neck Cool & Stylish Trippy Hippie Red Graphic Printed T-Shirt for Men (M),101_FS_TPHPE_RD_M,https://www.amazon.in/dp/B0BN43XNM3,Veirdo Printed Men Round Neck Red T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGK8YKH2AFPYAR,VEIRDO Men Red Solid Cotton T-shirt,https://www.myntra.com/20867810,1
Veirdo Pure Cotton Full Sleeves Round Neck Cool & Stylish Travel San Fransisco Black Graphic Printed T-Shirt for Men (L),101_FS_TRVLALNG_BL_L,https://www.amazon.in/dp/B0BN43ZGWX,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGK8YGDDJZNCPB,VEIRDO Men Black  Purple Printed Cotton T-shirt,https://www.myntra.com/20867812,1
Veirdo Pure Cotton Full Sleeves Round Neck Cool & Stylish Travel San Fransisco Red Graphic Printed T-Shirt for Men (L),101_FS_TRVLALNG_RD_L,https://www.amazon.in/dp/B0BN42PFDZ,Veirdo Printed Men Round Neck Yellow T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGK8YGWSNGTJEY,VEIRDO Men Red  Yellow Typography Printed Cotton T-shirt,https://www.myntra.com/20867808,1
"Veirdo Graphic T-Shirt for Men, Cotton Regular Fit Full-Sleeves Royal Blue",101_FS_VEIRDO_RB_L,https://www.amazon.in/dp/B0BJPT97PX,Veirdo Printed Men Round Neck Dark Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGJ663CYG4WUP6,VEIRDO Men Graphic Print Cotton Regular Fit Full Sleeves T-shirt,https://www.myntra.com/20476820,1
"JUNEBERRY Women's Crop Top, Official Disney Mickey Mouse Cartoon Printed Half Sleeve Slim Fit Girls Top (XXXL)",C_DCM2214_W_3XL,https://www.amazon.in/dp/B0B1N5HSJF,JUNEBERRY Casual Printed Women Grey Top,https://www.flipkart.com/x/p/k?pid=TOPGCYVGF9QGXAMU,JUNEBERRY Cream-Coloured Print Placement Print Crop Top,https://www.myntra.com/18221484,1
"JUNEBERRY Crop Tops for Women, Half Sleeves Disney Stylish Cotton Tops for Women (L)",C_DMF2205_SN_L,https://www.amazon.in/dp/B09ZXGN3YY,JUNEBERRY Casual Printed Women Pink Top,https://www.flipkart.com/x/p/k?pid=TOPGCYVG6SHXZ86P,JUNEBERRY Multicoloured Print Placement Print Top,https://www.myntra.com/18221482,1
"JUNEBERRY Crop Tops for Women, Official Disney Donald Duck & Mickey Mouse Printed Crop Shirts for Women, Half Sleeves Cotton Tops for Skirts for Women (XXXL)",C_DMF2221_RB_3XL,https://www.amazon.in/dp/B0B6G465KS,JUNEBERRY Casual Printed Women Blue Top,https://www.flipkart.com/x/p/k?pid=TOPGG9GMVNNFGG3H,JUNEBERRY Women Blue Minnie Mouse Printed Raw Edge Boxy T-shirt,https://www.myntra.com/19131204,1
JUNEBERRY® Disney Original Mickey’s Muse! Mickey Mouse Printed Half Sleeve Drop Shoulder Crop T-Shirt for Women/Girls White,C_DMK2225_W_L,https://www.amazon.in/dp/B09ZXWRPFD,JUNEBERRY Casual Printed Women White Top,https://www.flipkart.com/x/p/k?pid=TOPGCYVGMPSGHEMZ,JUNEBERRY Women White  Pink Mickey Mouse Printed Pure Cotton Crop T-shirt,https://www.myntra.com/18167070,1
JUNEBERRY 100% Cotton Official Disney Donald Duck Printed White Half Sleeves Round Neck Regular Fit Crop Top for Women (C_DMK2226_W),C_DMK2226_W_3XL,https://www.amazon.in/dp/B0B1N4X1YL,JUNEBERRY Casual Printed Women White Top,https://www.flipkart.com/x/p/k?pid=TOPGCYVGZ9U8NXVK,JUNEBERRY Women White Donald Duck Printed T-shirt,https://www.myntra.com/18265794,1
JUNEBERRY® Marvel Avenger Mech Strike Forever Half Sleeve Crop Top for Women/Girls (XXX-Large) White,C_MAV2231_W_3XL,https://www.amazon.in/dp/B09XX99Y13,JUNEBERRY Casual Printed Women White Top,https://www.flipkart.com/x/p/k?pid=TOPGF2APGFQEDY5Z,JUNEBERRY White Print Extended Sleeves Placement Print Boxy Crop Top,https://www.myntra.com/18221478,1
JUNEBERRY® Disney Pew-Pew Perfect! I Feel fit Official Disney Mickey and Donald Printed Sleeveless T-Shirt for Women/Girls Lemon Yellow,G4_DMD2209_YL_3XL,https://www.amazon.in/dp/B0B1N46MR4,JUNEBERRY Casual Printed Women Yellow Top,https://www.flipkart.com/x/p/k?pid=TOPGCYVGYFGTH2QY,JUNEBERRY Women Yellow Mickey Mouse Printed Monochrome Raw Edge T-shirt,https://www.myntra.com/18222246,1
Veirdo Disney | Original Disney I Feel fit Mickey Mouse Printed Sleeveless Black Colour T-Shirt for Mens/Boys,G4_DMK3012_NB_L,https://www.amazon.in/dp/B0B3S1KNLZ,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDYZFCGJDSPRW,VEIRDO Men Black Mickey Mouse Printed Cotton T-shirt,https://www.myntra.com/18277920,1
JUNEBERRY® Marvel Captain America Plays Sleeveless T-Shirt for Women/Girls (XXX-Large) White,G4_MAV2236_W_3XL,https://www.amazon.in/dp/B09XX525XN,"JUNEBERRY Printed Women Round Neck Red, White T-Shirt",https://www.flipkart.com/x/p/k?pid=TSHGF29YX5ZCFEK2,JUNEBERRY Women White Typography Avengers Printed T-shirt,https://www.myntra.com/18191950,1
Veirdo Marvel Original Marvel Black Panther Wakanda Forever Printed Sleeveless T-Shirt for Men,G4_MBP3045_BL_L,https://www.amazon.in/dp/B09X7DP63Y,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYQCVWBSRUY,VEIRDO Men Black Black Panther Printed T-shirt,https://www.myntra.com/18174796,1
Veirdo Marvel Captain America Original Marvel Captain Stylish Printed Sleeveless T-Shirt for Men Ice Blue,G4_MCA3042_LB_L,https://www.amazon.in/dp/B09X7C2H1D,Veirdo Printed Men Round Neck Light Green T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYRYZGSV8JC,VEIRDO Men Grey  White Typography Captain America Printed T-shirt,https://www.myntra.com/18174784,1
Veirdo Marvel Original Marvel Hulk Smash Printed Sleeveless T-Shirt for Men Black,G4_MH3050_BL_L,https://www.amazon.in/dp/B09X7D65HK,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDUYQ8BWXHVCB,VEIRDO Men Black Typography Printed T-shirt,https://www.myntra.com/18174786,1
Veirdo Marvel Original Marvel Iron Man Saving Earth Printed Sleeveless T-Shirt for Men Navy,G4_MIM3046_NB_L,https://www.amazon.in/dp/B09X79J2HN,Veirdo Printed Men Round Neck Navy Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMZZDB2MYE4U,VEIRDO Men Navy Blue  Yellow Iron Man Printed T-shirt,https://www.myntra.com/18174802,1
Veirdo Marvel Original Marvel Spidey Forever Spider Man Printed Sleeveless T-Shirt for Men White,G4_MSM3040_W_L,https://www.amazon.in/dp/B09X7D3SY5,Veirdo Printed Men Round Neck White T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMZNDAYYEE6K,VEIRDO Men White  Red Spider-Man Printed Sleeveless Cotton T-shirt,https://www.myntra.com/18174792,1
JUNEBERRY® Star Wars Forever Sleeveless Regular Fit T-Shirt for Women/Girls (Large) Light Blue,G4_SW2233_LB_L,https://www.amazon.in/dp/B09XXLN7N6,JUNEBERRY Printed Women Round Neck Light Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF9VAKSCZXQGY,JUNEBERRY Women Blue  Pink Typography Star Wars Printed T-shirt,https://www.myntra.com/18265792,1
Veirdo Marvel Original Starwars I got Power Printed Sleeveless T-Shirt for Men White,G4_SW3054_RBW_L,https://www.amazon.in/dp/B09X7DQHKW,Veirdo Color Block Men Round Neck Multicolor T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF9XUZJARE6GH,VEIRDO Men White  Red Star Wars Typography Printed Cotton T-shirt,https://www.myntra.com/18277944,1
Veirdo Disney Donald Duck Classic Oh-No Official Disney Printed Sleeveless T-Shirt for Men Red,G5_DDK3015_RED_L,https://www.amazon.in/dp/B09X2TTD3Z,Veirdo Printed Men Round Neck Red T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGCZPPFU4ZC5GZ,VEIRDO Men Red Donald Duck Printed Cotton T-shirt,https://www.myntra.com/18277948,1
Veirdo Disney | Mickey on The Run| Original Disney Mickey Beats Blues Printed Sleeveless Royal Blue Colour T-Shirt for Mens/Boys,G5_DMK_3010_RB_3XL,https://www.amazon.in/dp/B0B2LZC2CW,Veirdo Printed Men Round Neck Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGD45GY4DFFPFZ,VEIRDO Men Blue Mickey Mouse Printed Cotton T-shirt,https://www.myntra.com/18277928,1
"Veirdo Gym Vests for Men Workout, Sleveless T-Tops for Men, Sandow Vests for Men, Sleveless Men's T-Shirt, Stylish Printed Sando for Men, Cotton Sleeveless Tshirt for Men (3XL)",G7_GRIND_BL_3XL,https://www.amazon.in/dp/B0B4GF39NX,Veirdo Men Vest,https://www.flipkart.com/x/p/k?pid=VESGFZJBBNDBVDUV,VEIRDO Men Black Typography Printed Applique T-shirt,https://www.myntra.com/18912014,1
"Veirdo Gym Vests for Men Workout, Sleveless T-Tops for Men, Sandow Vests for Men, Sleveless Men's T-Shirt, Stylish Printed Sando for Men, Cotton Sleeveless Tshirt for Men (XL) Rust",G7_MIM3059_R_XL,https://www.amazon.in/dp/B0B4GH246G,Veirdo Men Vest,https://www.flipkart.com/x/p/k?pid=VESGFZJBBR3P6H5S,VEIRDO Men Cotton Maroon Printed Round -Neck T-shirt,https://www.myntra.com/18912010,1
"Veirdo Gym Vests for Men Workout, Sleveless T-Tops for Men, Sandow Vests for Men, Sleveless Men's T-Shirt, Stylish Printed Sando for Men, Cotton Sleeveless Tshirt for Men (L) Black",G7_MT_GORR_BLK_L,https://www.amazon.in/dp/B0B4GF9YP7,Veirdo Men Vest,https://www.flipkart.com/x/p/k?pid=VESGFZJBDQNZSBYN,VEIRDO Men Black Typography Printed T-shirt,https://www.myntra.com/19037026,1
"Veirdo Gym Vests for Men Workout, Sleveless T-Tops for Men, Sandow Vests for Men, Sleveless Men's T-Shirt, Stylish Printed Sando for Men, Cotton Sleeveless Tshirt for Men (3XL) Navy Blue",G7_STAYANGRY_N_3XL,https://www.amazon.in/dp/B0B4GDVKW2,Veirdo Men Vest,https://www.flipkart.com/x/p/k?pid=VESGFZJBZR4BJHX3,VEIRDO Men Navy Blue Typography Printed Monochrome T-shirt,https://www.myntra.com/18912012,1
JUNEBERRY 100% Cotton Regular Fit Half Sleeves Round Neck Brown Tie & Dye T-Shirt for Women,JB_55_TDBROWN_L,https://www.amazon.in/dp/B0BJ2PRW8G,JUNEBERRY Tie & Dye Women Round Neck Brown T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGGZDVPEGQGVYP,JUNEBERRY Women Brown Tie and Dye Dyed T-shirt,https://www.myntra.com/20373462,1
JUNEBERRY 100% Cotton Regular Fit Half Sleeves Round Neck Maroon Tie & Dye T-Shirt for Women,JB_55_TDMAROON_3XL,https://www.amazon.in/dp/B0BJ2PS7VS,JUNEBERRY Tie & Dye Women Round Neck Maroon T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGGZDVDFPZGZAR,JUNEBERRY Women Maroon  Black Tie and Dye Cotton T-shirt,https://www.myntra.com/20373460,1
JUNEBERRY Women's Casual Round Neck Short Sleeves T-Shirt and Yellow Camo Printed Joggers Track Pant (l),JB_CO-ORDS_YCAMO_L,https://www.amazon.in/dp/B09RB9DS4P,JUNEBERRY Printed Women Track Suit,https://www.flipkart.com/x/p/k?pid=TKSGA23F3GCB2YHG,JUNEBERRY Women Yellow Printed Tracksuit,https://www.myntra.com/15442892,1
Veirdo Pure Cotton Oversized Loose Baggy Fit Drop Shoulder Round Neck Half Sleeve Cool Smile Graphic Printed Black Unisex T-Shirt for Men & Boys,OS_100_SMILE_BLK_L,https://www.amazon.in/dp/B0BP7SH734,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGKXFQUDZ9G2QJ,VEIRDO Men Printed Cotton T-shirt,https://www.myntra.com/21096308,1
Veirdo Disney | Original Disney I I Feel Goofy - Faces | The Goofy Tee Printed Over Size | Loose Fit Rust Colour T-Shirt for Mens/Boys,OS_DDK3016_O_L,https://www.amazon.in/dp/B0B3Y52SBD,Veirdo Printed Men Round Neck Orange T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF9XU3WCC8FND,VEIRDO Men Orange Goofy Printed Cotton Loose T-shirt,https://www.myntra.com/18277930,1
"Veirdo Disney | Original Disney I I Feel Goofy - Faces | The Goofy Tee Printed Over Size | Loose Fit Rust Colour T-Shirt for Mens/Boys (Large, Black)",OS_DGF3016_BLK_L,https://www.amazon.in/dp/B0B2LX4735,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDYZF9P2Y3UXN,VEIRDO Men Black Goofy Printed Cotton Loose T-shirt,https://www.myntra.com/18277934,1
Veirdo Original Disney Pure Cotton Oversize Loose Baggy Fit Drop Shoulder Round Neck Half Sleeves Red Pixar Cars Printed T-Shirt for Men & Boys (OS_DPX3055_R),OS_DPX3055_R_L,https://www.amazon.in/dp/B0B3S45QLB,Veirdo Printed Men Round Neck Red T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGDYZFGSR3635F,VEIRDO Men Red Typography Cars Printed Cotton Loose T-shirt,https://www.myntra.com/18277924,1
Veirdo Graphic Back Printed Drop Shoulder Oversized Hip Hop Half Sleeves Cotton T-Shirt for Men (L),OS_INTEGRITY_784_BL_L,https://www.amazon.in/dp/B0B4PHTGFH,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGFMCEGZMNCTGV,VEIRDO Men Black  french middle red purple Floral Printed Raw Edge Loose T-shirt,https://www.myntra.com/18780026,1
JUNEBERRY Cotton Blend Oversized Loose Baggy Fit Half Sleeves Round Neck Green Tie & Dye T-Shirt for Women,OS_JB_100_TDGREEN_L,https://www.amazon.in/dp/B0BJ2QM8SM,JUNEBERRY Printed Women Round Neck Green T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGGZDV3NDUDPJS,JUNEBERRY Women Black  Green Abstract Printed Cotton T-shirt,https://www.myntra.com/20373458,1
Veirdo Marvel Doodle Me Strong - Marvel Avengers - Original Marvel Tee Avengers Printed Oversize | Loose Fit Half Sleeves T-Shirt for Mens/Boys,OS_MAV3056_WR_L,https://www.amazon.in/dp/B0B3JM3K5Y,Veirdo Printed Men Round Neck Multicolor T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGEMRA9YDAEBZY,VEIRDO Men Multicoloured Printed Loose T-shirt,https://www.myntra.com/18188646,1
Veirdo Marvel Rebirth- Original Marvel Captain America Printed Oversize Half Sleeves T-Shirt for Men White Red Navy,OS_MCA3032_W_L,https://www.amazon.in/dp/B09XXS8H6Z,Veirdo Printed Men Round Neck Blue T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGENUS5C3G7RYA,VEIRDO Men White Typography Captain America Printed Applique Loose T-shirt,https://www.myntra.com/18191294,1
Veirdo Marvel Spider Power -Original Marvel Printed Oversize Half Sleeves T-Shirt for Men Black Red,OS_MSM3022_BL_L,https://www.amazon.in/dp/B09XXR1K8Y,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGF9XRJE7JRFGY,VEIRDO Men Black Spider-Man Printed Raw Edge Loose T-shirt,https://www.myntra.com/18188652,1
"Veirdo Oversize, Loose Fit, Drop Shoulder, Baggy Fit, Round Neck Olive Skellaton Printed T-Shirt for Men",OS_SKELETON_787_BL_L,https://www.amazon.in/dp/B0BG2SCPYR,Veirdo Printed Men Round Neck Black T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGGHW46QMVRJJX,VEIRDO Men Black Typography Printed V-Neck Raw Edge Loose T-shirt,https://www.myntra.com/20236886,1
"Veirdo Oversize, Loose Fit, Drop Shoulder, Baggy Fit, Round Neck Lilac Skellaton Printed T-Shirt for Men/Boys",OS_SKELETON_787_LLC_L,https://www.amazon.in/dp/B0BF5MB9WB,Veirdo Printed Men Round Neck Purple T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGGAZR6C8YH2FQ,VEIRDO Men Purple Printed Raw Edge Loose T-shirt,https://www.myntra.com/20236884,1
"Veirdo Oversize, Loose Fit, Drop Shoulder, Baggy Fit, Round Neck Olive Skellaton Printed T-Shirt for Men/Boys",OS_SKELETON_787_OL_L,https://www.amazon.in/dp/B0BF5M8VDL,Veirdo Printed Men Round Neck Green T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGGAZRD2HC9YWR,VEIRDO Men Olive Green Typography Printed Raw Edge Loose T-shirt,https://www.myntra.com/20236880,1
"Veirdo Official Disney Printed Oversized T Shirts for Men, Half Sleeves Baggy Tshirt for Men, Cotton Loose Fit T Shirts for Men & Boys, Drop Shoulder Tshirt for Men (L)",OS_ST3008_TD_L,https://www.amazon.in/dp/B0B2LZS8KN,Veirdo Tie & Dye Women Round Neck White T-Shirt,https://www.flipkart.com/x/p/k?pid=TSHGCZNUA7JG4HXB,VEIRDO Men Multicoloured Mickey Mouse Tie  Dye Printed Cotton Oversize T-shirt,https://www.myntra.com/18277922,1
